timestamp_ms,speed_kmh,rpm,accel_x,accel_y,accel_z,roll,pitch,g_force,latitude,longitude,heading,lap,distance_m,faults
31390,74.3,42232.0,-1.0971,-1.5627,9.9364,-8.18,-1.37,1.031,12.985061,77.578547,-44.0,0,753.9,0x0
31400,74.17,42160.0,0.7374,-1.4192,9.8128,-8.2,-1.44,1.013,12.985065,77.578542,-45.4,0,754.1,0x0
31410,74.24,42201.5,-0.2302,-1.4298,9.8783,-8.2,-1.39,1.018,12.98507,77.578537,-47.2,0,754.3,0x0
31420,73.99,42057.8,0.2896,-1.5713,9.8925,-8.21,-1.41,1.021,12.985074,77.578532,-48.8,0,754.5,0x0
31430,73.95,42032.0,0.1695,-1.5579,9.7268,-8.22,-1.41,1.004,12.985079,77.578527,-44.1,0,754.7,0x0
31440,74.09,42110.8,-0.2463,-1.6082,9.8608,-8.22,-1.35,1.019,12.985084,77.578523,-43.0,0,754.9,0x0
31450,74.03,42080.0,-0.3596,-1.2098,9.8868,-8.22,-1.28,1.016,12.985089,77.578518,-42.5,0,755.1,0x0
31460,73.9,42003.3,-0.854,-1.4052,9.9408,-8.22,-1.16,1.027,12.985094,77.578514,-38.4,0,755.3,0x0
31470,73.87,41989.5,-0.2822,-1.6257,10.1035,-8.23,-1.12,1.044,12.985099,77.57851,-38.6,0,755.5,0x0
31480,73.8,41951.5,-0.099,-1.7169,9.7876,-8.28,-1.08,1.013,12.985104,77.578505,-42.3,0,755.7,0x0
31490,73.8,41947.5,-0.4178,-1.6623,9.8406,-8.31,-1.0,1.018,12.985109,77.5785,-44.9,0,755.9,0x0
31500,73.74,41914.2,-0.5734,-1.2511,9.8104,-8.29,-0.91,1.01,12.985113,77.578495,-47.1,0,756.1,0x0
31510,73.83,41965.4,0.4687,-1.5958,9.7119,-8.31,-0.94,1.004,12.985118,77.57849,-45.7,0,756.3,0x0
31520,73.89,42000.7,0.1742,-1.5764,9.8977,-8.33,-0.93,1.022,12.985122,77.578486,-46.5,0,756.5,0x0
31530,73.97,42045.1,-0.4933,-1.727,9.8592,-8.36,-0.85,1.022,12.985127,77.57848,-48.1,0,756.7,0x0
31540,73.78,41939.8,0.1869,-1.2952,9.7834,-8.34,-0.87,1.006,12.985131,77.578475,-51.5,0,756.9,0x0
31550,73.76,41923.2,-0.5434,-1.2783,9.8086,-8.33,-0.78,1.01,12.985135,77.57847,-50.9,0,757.1,0x0
31560,73.93,42020.9,-0.1931,-2.1834,10.0801,-8.41,-0.73,1.052,12.985139,77.578465,-51.3,0,757.3,0x0
31570,73.95,42034.2,-0.2952,-2.1473,9.993,-8.47,-0.68,1.042,12.985143,77.578459,-50.8,0,757.5,0x0
31580,73.76,41924.4,-0.2039,-1.438,9.8876,-8.48,-0.66,1.019,12.985148,77.578454,-51.1,0,757.8,0x0
31590,73.69,41884.6,-0.8154,-1.2625,9.6854,-8.45,-0.55,0.999,12.985152,77.578449,-48.3,0,758.0,0x0
31600,73.61,41843.5,-0.9063,-1.1458,9.8838,-8.42,-0.44,1.018,12.985156,77.578444,-50.0,0,758.2,0x0
31610,73.49,41771.4,-0.2446,-1.8255,9.8368,-8.46,-0.41,1.02,12.985161,77.578439,-46.8,0,758.4,0x0
31620,73.47,41759.2,-1.2204,-1.328,9.7961,-8.45,-0.26,1.015,12.985165,77.578434,-44.9,0,758.6,0x0
31630,73.32,41678.4,0.2613,-1.483,9.6696,-8.45,-0.28,0.998,12.98517,77.578429,-46.1,0,758.8,0x0
31640,73.47,41759.9,-0.7132,-1.228,9.832,-8.43,-0.19,1.013,12.985175,77.578424,-46.3,0,759.0,0x0
31650,73.6,41836.7,0.4342,-1.69,9.7739,-8.44,-0.25,1.012,12.985179,77.578419,-46.9,0,759.2,0x0
31660,73.55,41805.1,-0.1437,-1.8494,9.8158,-8.48,-0.24,1.018,12.985184,77.578415,-42.8,0,759.4,0x0
31670,73.44,41741.4,-0.4058,-1.3005,9.6544,-8.48,-0.18,0.994,12.985189,77.57841,-44.8,0,759.6,0x0
31680,73.52,41790.1,0.1087,-1.1861,9.6721,-8.45,-0.19,0.993,12.985194,77.578405,-40.9,0,759.8,0x0
31690,73.66,41868.0,-0.1722,-1.0895,9.8748,-8.41,-0.17,1.013,12.985199,77.578401,-40.1,0,760.0,0x0
31700,73.54,41802.5,0.4116,-1.5378,9.822,-8.43,-0.21,1.014,12.985204,77.578396,-42.1,0,760.2,0x0
31710,73.45,41747.8,-0.1077,-1.7142,9.7401,-8.45,-0.2,1.008,12.985209,77.578392,-40.8,0,760.4,0x0
31720,73.22,41621.3,-1.3257,-2.1703,9.8618,-8.55,-0.05,1.038,12.985214,77.578388,-41.6,0,760.6,0x0
31730,73.31,41667.7,0.0343,-1.6449,9.7498,-8.57,-0.06,1.008,12.985219,77.578383,-40.2,0,760.8,0x0
31740,73.27,41646.0,-0.5325,-1.7223,9.971,-8.59,0.0,1.033,12.985224,77.578379,-36.5,0,761.0,0x0
31750,73.22,41621.5,-1.0329,-1.5193,9.6731,-8.59,0.13,1.004,12.985229,77.578375,-36.7,0,761.2,0x0
31760,73.02,41508.1,0.0728,-2.1608,9.7058,-8.68,0.13,1.014,12.985235,77.578372,-32.1,0,761.4,0x0
31770,73.05,41520.7,0.2019,-1.4221,9.8241,-8.67,0.11,1.012,12.98524,77.578368,-27.7,0,761.6,0x0
31780,73.12,41563.7,-1.1101,-1.2791,9.9078,-8.66,0.23,1.025,12.985246,77.578365,-27.1,0,761.8,0x0
31790,73.15,41579.6,-0.5887,-1.7645,9.994,-8.68,0.29,1.036,12.985252,77.578362,-27.9,0,762.0,0x0
31800,73.19,41602.2,-0.2614,-1.9299,9.8999,-8.72,0.31,1.029,12.985258,77.578359,-25.4,0,762.2,0x0
31810,73.12,41560.6,-0.3433,-1.2987,9.8928,-8.72,0.34,1.018,12.985264,77.578356,-25.3,0,762.4,0x0
31820,73.07,41536.4,-0.5834,-1.072,9.8013,-8.67,0.4,1.007,12.98527,77.578353,-28.0,0,762.6,0x0
31830,72.98,41482.6,0.2427,-1.4266,9.7293,-8.67,0.36,1.003,12.985276,77.57835,-27.2,0,762.8,0x0
31840,72.96,41473.8,-0.6636,-0.6701,9.8461,-8.56,0.43,1.008,12.985282,77.578347,-24.1,0,763.0,0x0
31850,73.05,41521.7,0.2278,-1.8036,9.9381,-8.6,0.39,1.03,12.985288,77.578345,-24.4,0,763.3,0x0
31860,73.06,41526.7,0.5262,-1.3485,9.9597,-8.56,0.31,1.026,12.985294,77.578342,-23.3,0,763.5,0x0
31870,73.19,41602.4,-0.8071,-1.4146,9.6513,-8.56,0.41,0.998,12.9853,77.578339,-21.9,0,763.7,0x0
31880,73.06,41526.0,-0.3344,-1.4304,9.9205,-8.57,0.44,1.022,12.985306,77.578337,-21.8,0,763.9,0x0
31890,72.89,41431.5,-0.0723,-1.2303,9.8159,-8.54,0.45,1.008,12.985312,77.578334,-23.4,0,764.1,0x0
31900,72.8,41377.9,0.0223,-1.5264,9.8841,-8.53,0.43,1.02,12.985318,77.578332,-24.4,0,764.3,0x0
31910,72.64,41289.2,-0.3601,-1.655,9.734,-8.57,0.47,1.007,12.985324,77.578329,-23.3,0,764.5,0x0
31920,72.56,41245.2,-0.8504,-1.3464,9.677,-8.58,0.57,1.0,12.98533,77.578326,-23.4,0,764.7,0x0
31930,72.4,41153.1,-0.242,-1.3524,9.7591,-8.56,0.57,1.005,12.985336,77.578324,-23.5,0,764.9,0x0
31940,72.28,41083.3,0.0274,-1.4325,9.7069,-8.56,0.56,1.0,12.985342,77.578321,-23.6,0,765.1,0x0
31950,72.26,41070.6,-0.3225,-1.7259,9.6467,-8.59,0.58,1.0,12.985348,77.578318,-23.8,0,765.3,0x0
31960,72.32,41110.2,-0.6578,-1.6306,9.8671,-8.6,0.65,1.022,12.985354,77.578315,-24.5,0,765.5,0x0
31970,72.18,41025.9,-0.9594,-1.1241,9.8895,-8.56,0.76,1.019,12.985359,77.578313,-24.8,0,765.7,0x0
31980,72.03,40945.3,-0.2213,-1.6737,9.7785,-8.59,0.76,1.012,12.985365,77.578309,-28.8,0,765.9,0x0
31990,72.06,40958.2,-1.0722,-0.9083,9.6913,-8.52,0.87,0.998,12.985371,77.578307,-24.7,0,766.1,0x0
32000,72.12,40993.5,-0.1451,-1.216,9.9313,-8.5,0.86,1.02,12.985377,77.578304,-27.1,0,766.3,0x0
32010,72.04,40950.4,-0.7317,-1.4977,9.8264,-8.51,0.91,1.016,12.985383,77.578301,-25.3,0,766.5,0x0
32020,72.06,40957.4,-1.2424,-1.6609,9.8089,-8.53,1.02,1.022,12.985388,77.578298,-24.9,0,766.7,0x0
32030,71.99,40919.6,-0.8383,-1.7274,9.9564,-8.56,1.09,1.034,12.985394,77.578295,-25.7,0,766.9,0x0
32040,71.93,40887.6,-0.2609,-1.2067,9.8434,-8.53,1.1,1.011,12.9854,77.578292,-26.2,0,767.1,0x0
32050,71.89,40862.6,0.3606,-1.3411,9.9053,-8.53,1.04,1.02,12.985406,77.578289,-27.9,0,767.3,0x0
32060,71.97,40911.3,-0.6832,-0.9154,9.8767,-8.47,1.11,1.014,12.985412,77.578286,-25.2,0,767.5,0x0
32070,72.09,40974.6,-0.6699,-1.6308,9.8834,-8.48,1.16,1.023,12.985418,77.578284,-23.8,0,767.7,0x0
32080,72.01,40930.0,-0.1428,-1.144,9.7701,-8.43,1.15,1.003,12.985423,77.578281,-24.8,0,767.9,0x0
32090,71.96,40900.0,0.2768,-1.6784,9.8305,-8.46,1.08,1.017,12.985429,77.578278,-25.9,0,768.1,0x0
32100,72.09,40978.6,-0.3265,-0.9749,9.8818,-8.42,1.09,1.013,12.985435,77.578275,-25.9,0,768.3,0x0
32110,71.8,40813.9,-0.1586,-1.7336,9.8253,-8.45,1.09,1.017,12.985441,77.578272,-24.8,0,768.5,0x0
32120,71.85,40841.0,-0.46,-1.0824,9.8931,-8.4,1.14,1.016,12.985447,77.578269,-25.8,0,768.7,0x0
32130,71.92,40877.3,-0.8659,-1.1168,9.6664,-8.34,1.22,0.996,12.985453,77.578267,-25.9,0,768.9,0x0
32140,71.86,40847.5,-0.9285,-1.6572,9.7374,-8.37,1.3,1.011,12.985458,77.578264,-24.1,0,769.1,0x0
32150,71.87,40852.9,0.315,-1.621,9.9158,-8.4,1.23,1.025,12.985464,77.578261,-23.5,0,769.3,0x0
32160,71.93,40888.3,-1.0549,-1.3033,9.8719,-8.41,1.33,1.021,12.98547,77.578258,-24.8,0,769.5,0x0
32170,71.86,40845.3,-0.0602,-1.7243,9.7143,-8.44,1.31,1.006,12.985476,77.578256,-23.1,0,769.7,0x0
32180,71.9,40867.3,-0.6092,-1.2637,9.7266,-8.42,1.35,1.002,12.985482,77.578253,-24.3,0,769.9,0x0
32190,71.71,40762.1,-0.6542,-1.8746,9.8163,-8.46,1.41,1.021,12.985488,77.57825,-24.8,0,770.1,0x0
32200,71.71,40763.5,-0.8133,-1.2918,9.936,-8.44,1.48,1.025,12.985494,77.578248,-24.2,0,770.3,0x0
32210,71.52,40654.5,-0.2727,-1.5534,9.8612,-8.43,1.48,1.018,12.9855,77.578245,-23.2,0,770.5,0x0
32220,71.62,40707.6,0.1872,-1.5402,9.8561,-8.44,1.44,1.017,12.985506,77.578243,-20.9,0,770.7,0x0
32230,71.54,40662.6,-1.4463,-1.3991,9.9351,-8.43,1.57,1.033,12.985512,77.57824,-19.2,0,770.9,0x0
32240,71.49,40637.2,-0.5955,-1.4345,9.8251,-8.42,1.62,1.014,12.985518,77.578238,-21.4,0,771.1,0x0
32250,71.49,40633.4,-0.3362,-1.4864,9.8684,-8.42,1.63,1.018,12.985524,77.578236,-18.1,0,771.3,0x0
32260,71.39,40576.6,-0.2375,-1.9582,9.7928,-8.46,1.62,1.018,12.98553,77.578234,-19.0,0,771.5,0x0
32270,71.1,40413.9,-0.1741,-2.2279,9.8336,-8.57,1.61,1.028,12.985536,77.578232,-20.8,0,771.7,0x0
32280,71.03,40373.8,0.2905,-1.1442,9.7781,-8.53,1.54,1.004,12.985542,77.578229,-23.1,0,771.9,0x0
32290,71.0,40358.0,-0.6201,-1.7271,9.8894,-8.56,1.59,1.025,12.985548,77.578226,-24.4,0,772.1,0x0
32300,70.96,40335.1,-2.0341,-1.3156,9.8877,-8.53,1.79,1.038,12.985553,77.578224,-24.7,0,772.3,0x0
32310,70.94,40323.0,-1.0971,-1.5783,9.8297,-8.54,1.88,1.021,12.985559,77.578221,-26.1,0,772.4,0x0
32320,70.91,40305.3,-0.5924,-1.4111,9.8579,-8.52,1.92,1.017,12.985565,77.578218,-26.0,0,772.6,0x0
32330,71.01,40361.5,0.6583,-1.068,9.7884,-8.45,1.8,1.006,12.985571,77.578215,-25.6,0,772.8,0x0
32340,70.95,40326.1,-0.3809,-1.4452,9.8418,-8.44,1.82,1.015,12.985576,77.578212,-27.4,0,773.0,0x0
32350,70.94,40322.5,-0.5199,-1.517,9.8496,-8.44,1.84,1.017,12.985582,77.578209,-25.5,0,773.2,0x0
32360,70.94,40325.4,0.0616,-1.1474,9.8413,-8.4,1.79,1.01,12.985588,77.578206,-26.3,0,773.4,0x0
32370,71.0,40356.7,-1.6185,-1.4888,9.8634,-8.42,1.94,1.03,12.985593,77.578203,-27.8,0,773.6,0x0
32380,70.75,40217.1,-1.0831,-1.1284,9.7776,-8.38,2.03,1.009,12.985599,77.5782,-28.3,0,773.8,0x0
32390,70.59,40122.9,-1.1225,-1.4558,9.8613,-8.38,2.11,1.023,12.985604,77.578197,-29.6,0,774.0,0x0
32400,70.51,40077.7,-1.0104,-1.0416,9.758,-8.33,2.17,1.006,12.98561,77.578194,-30.4,0,774.2,0x0
32410,70.38,40005.2,-1.1656,-0.8018,9.8385,-8.26,2.26,1.013,12.985616,77.578191,-25.4,0,774.4,0x0
32420,70.36,39992.7,-0.4242,-1.6154,9.9598,-8.28,2.27,1.029,12.985621,77.578188,-27.2,0,774.6,0x0
32430,70.37,40001.0,-1.4459,-1.056,9.7469,-8.23,2.4,1.01,12.985627,77.578185,-26.4,0,774.8,0x0
32440,70.27,39940.1,-0.7187,-1.2312,9.8845,-8.21,2.43,1.018,12.985633,77.578182,-27.0,0,775.0,0x0
32450,70.44,40036.1,-0.2835,-1.3572,9.8396,-8.19,2.41,1.013,12.985638,77.578179,-29.1,0,775.2,0x0
32460,70.26,39936.2,-0.7431,-1.5473,9.8417,-8.21,2.45,1.018,12.985643,77.578175,-31.6,0,775.4,0x0
32470,70.25,39929.1,-0.5555,-1.5093,10.0196,-8.22,2.47,1.034,12.985649,77.578172,-33.8,0,775.6,0x0
32480,70.29,39952.5,-0.2854,-0.5001,9.9358,-8.1,2.46,1.015,12.985654,77.578168,-33.5,0,775.8,0x0
32490,70.15,39873.2,-0.9341,-1.6892,9.6915,-8.15,2.53,1.007,12.985659,77.578165,-35.5,0,776.0,0x0
32500,70.07,39829.7,-0.7166,-1.1227,9.9077,-8.11,2.56,1.019,12.985664,77.578161,-35.9,0,776.2,0x0
32510,69.89,39728.7,-1.0048,-1.5848,9.766,-8.13,2.62,1.014,12.985669,77.578157,-37.0,0,776.4,0x0
32520,69.7,39619.0,-0.3496,-1.314,9.8932,-8.13,2.61,1.018,12.985674,77.578153,-38.0,0,776.6,0x0
32530,69.61,39565.4,-1.1483,-1.1484,9.8252,-8.1,2.69,1.015,12.985679,77.578149,-35.4,0,776.8,0x0
32540,69.59,39555.1,-1.1303,-1.7989,9.9499,-8.15,2.77,1.037,12.985684,77.578146,-34.3,0,776.9,0x0
32550,69.6,39563.0,-1.2252,-1.397,9.8925,-8.16,2.85,1.026,12.98569,77.578142,-32.4,0,777.1,0x0
32560,69.6,39559.7,-0.8227,-1.222,9.5869,-8.12,2.88,0.989,12.985695,77.578139,-30.1,0,777.3,0x0
32570,69.59,39554.5,-0.8708,-1.2788,9.8134,-8.1,2.93,1.013,12.9857,77.578136,-30.0,0,777.5,0x0
32580,69.54,39527.9,-0.3264,-0.9348,9.6166,-8.05,2.91,0.985,12.985706,77.578133,-29.7,0,777.7,0x0
32590,69.65,39590.8,-0.9724,-0.9303,9.7697,-8.0,2.96,1.005,12.985711,77.578129,-31.1,0,777.9,0x0
32600,69.67,39601.8,-1.2495,-1.0841,9.843,-7.96,3.04,1.017,12.985717,77.578126,-28.5,0,778.1,0x0
32610,69.58,39550.9,-0.972,-1.0981,9.7765,-7.94,3.1,1.008,12.985722,77.578123,-26.3,0,778.3,0x0
32620,69.32,39399.7,-1.1214,-1.3524,9.9673,-7.92,3.16,1.032,12.985728,77.578121,-25.1,0,778.5,0x0
32630,69.31,39394.9,-1.1494,-0.8628,9.8029,-7.86,3.23,1.01,12.985734,77.578118,-27.3,0,778.7,0x0
32640,69.26,39366.7,-0.7504,-0.5637,9.7995,-7.77,3.25,1.003,12.985739,77.578115,-25.8,0,778.9,0x0
32650,69.27,39374.7,-1.8585,-1.4123,9.9195,-7.76,3.4,1.039,12.985745,77.578112,-26.6,0,779.1,0x0
32660,69.23,39351.1,-0.5828,-1.5102,9.8101,-7.79,3.39,1.014,12.98575,77.578109,-27.1,0,779.3,0x0
32670,69.29,39387.5,-1.1725,-1.1651,9.8503,-7.77,3.45,1.018,12.985756,77.578106,-30.7,0,779.5,0x0
32680,69.03,39237.6,-0.4158,-1.3166,9.7304,-7.78,3.42,1.002,12.985761,77.578102,-33.2,0,779.6,0x0
32690,69.06,39253.7,-0.637,-1.5931,10.0704,-7.82,3.42,1.041,12.985766,77.578099,-34.0,0,779.8,0x0
32700,69.01,39224.5,-0.0313,-1.2841,9.7952,-7.81,3.36,1.007,12.985771,77.578095,-32.1,0,780.0,0x0
32710,68.81,39109.9,-1.1654,-0.9428,9.587,-7.77,3.43,0.989,12.985776,77.578092,-31.5,0,780.2,0x0
32720,68.77,39089.0,-0.0833,-1.2705,9.9394,-7.76,3.37,1.021,12.985782,77.578089,-28.3,0,780.4,0x0
32730,68.64,39016.2,-1.6007,-0.9454,10.0495,-7.71,3.48,1.042,12.985788,77.578087,-22.9,0,780.6,0x0
32740,68.42,38890.6,0.1369,-1.1087,9.7503,-7.68,3.38,1.0,12.985793,77.578084,-24.0,0,780.8,0x0
32750,68.65,39022.1,-0.8303,-0.4987,9.6167,-7.59,3.41,0.985,12.985799,77.578082,-22.8,0,781.0,0x0
32760,68.61,39000.8,-1.1471,-1.3067,9.7757,-7.6,3.47,1.012,12.985805,77.578079,-21.3,0,781.2,0x0
32770,68.63,39008.4,-0.0999,-1.0918,9.8152,-7.57,3.41,1.007,12.98581,77.578077,-21.5,0,781.4,0x0
32780,68.64,39017.7,-1.2703,-1.142,9.7495,-7.55,3.51,1.009,12.985816,77.578075,-18.7,0,781.6,0x0
32790,68.73,39068.9,-1.3101,-1.232,9.7672,-7.54,3.6,1.012,12.985822,77.578073,-18.8,0,781.7,0x0
32800,68.93,39182.9,-1.5922,-1.0199,9.7664,-7.5,3.72,1.014,12.985828,77.578071,-19.7,0,781.9,0x0
32810,68.77,39089.5,0.5216,-1.0487,9.7237,-7.46,3.58,0.998,12.985834,77.578069,-17.1,0,782.1,0x0
32820,68.53,38953.9,-0.2107,-0.8693,9.7962,-7.42,3.53,1.003,12.98584,77.578067,-17.9,0,782.3,0x0
32830,68.57,38975.5,-0.1407,-1.0923,9.7442,-7.4,3.46,1.0,12.985845,77.578065,-19.2,0,782.5,0x0
32840,68.43,38894.6,-1.0866,-1.6543,9.7892,-7.46,3.52,1.018,12.985851,77.578063,-18.2,0,782.7,0x0
32850,68.52,38945.0,0.0464,-1.3547,9.7659,-7.46,3.45,1.005,12.985857,77.578061,-20.7,0,782.9,0x0
32860,68.63,39010.3,-1.4591,-1.5328,9.8785,-7.47,3.55,1.03,12.985863,77.578059,-18.6,0,783.1,0x0
32870,68.65,39023.0,-1.799,-1.0169,10.056,-7.45,3.69,1.046,12.985869,77.578057,-17.6,0,783.3,0x0
32880,68.64,39013.1,-1.1908,-1.4091,9.7411,-7.47,3.76,1.011,12.985875,77.578055,-15.7,0,783.5,0x0
32890,68.51,38939.1,-1.1715,-1.274,9.9998,-7.46,3.83,1.035,12.985881,77.578053,-15.5,0,783.7,0x0
32900,68.35,38850.1,-0.2744,-0.8981,9.79,-7.42,3.78,1.003,12.985887,77.578052,-15.6,0,783.8,0x0
32910,68.36,38855.5,-0.8443,-1.2471,9.9369,-7.44,3.8,1.025,12.985893,77.57805,-13.0,0,784.0,0x0
32920,68.36,38859.1,-0.6228,-1.1665,9.9448,-7.43,3.8,1.023,12.985899,77.578049,-11.8,0,784.2,0x0
32930,68.22,38776.6,-1.264,-0.8706,9.9073,-7.38,3.88,1.022,12.985904,77.578048,-13.7,0,784.4,0x0
32940,68.06,38686.2,-0.872,-0.5441,9.7604,-7.3,3.91,1.0,12.98591,77.578046,-13.9,0,784.6,0x0
32950,68.28,38813.9,-0.9959,-0.509,9.878,-7.21,3.94,1.013,12.985916,77.578045,-11.7,0,784.8,0x0
32960,68.33,38840.1,-1.2115,-0.9535,9.6881,-7.18,4.02,1.0,12.985922,77.578044,-10.6,0,785.0,0x0
32970,68.25,38793.8,-0.8258,-0.9915,9.832,-7.15,4.04,1.011,12.985928,77.578042,-11.6,0,785.2,0x0
32980,68.22,38778.3,-1.2036,-1.63,9.9891,-7.2,4.11,1.039,12.985934,77.578041,-12.4,0,785.4,0x0
32990,68.34,38842.6,-0.5556,-0.5954,9.8555,-7.12,4.09,1.008,12.98594,77.578039,-15.0,0,785.5,0x0
33000,68.37,38861.0,-0.6005,-1.3318,9.8864,-7.12,4.06,1.019,12.985946,77.578037,-19.0,0,785.7,0x0
33010,68.38,38866.2,-2.1066,-0.7817,9.75,-7.08,4.23,1.02,12.985952,77.578036,-15.2,0,785.9,0x0
33020,68.26,38797.7,-1.855,-1.8287,9.8591,-7.15,4.36,1.039,12.985958,77.578034,-16.1,0,786.1,0x0
33030,68.19,38762.1,-1.1723,-0.9297,9.913,-7.12,4.4,1.022,12.985964,77.578032,-17.6,0,786.3,0x0
33040,68.34,38845.8,-0.9352,-1.2038,9.7662,-7.12,4.42,1.008,12.98597,77.57803,-20.0,0,786.5,0x0
33050,68.16,38744.2,-0.9644,-1.0316,9.7814,-7.11,4.45,1.007,12.985975,77.578027,-22.8,0,786.7,0x0
33060,68.1,38710.3,-1.2852,-0.696,9.8175,-7.05,4.51,1.012,12.985981,77.578025,-23.2,0,786.9,0x0
33070,67.91,38601.1,-0.8803,-0.9678,9.8146,-7.02,4.5,1.009,12.985986,77.578022,-26.3,0,787.1,0x0
33080,67.99,38647.4,-0.7738,-0.4432,9.6893,-6.91,4.5,0.992,12.985992,77.578019,-25.2,0,787.3,0x0
33090,67.83,38554.0,-0.3333,-0.7657,9.7329,-6.87,4.47,0.996,12.985997,77.578017,-24.7,0,787.4,0x0
33100,67.88,38581.5,-0.7576,-0.8132,9.7762,-6.83,4.45,1.003,12.986003,77.578014,-26.9,0,787.6,0x0
33110,67.96,38631.6,-1.1973,-0.8417,9.913,-6.78,4.49,1.021,12.986008,77.578011,-27.8,0,787.8,0x0
33120,67.96,38629.6,-0.4835,-1.1881,9.7839,-6.8,4.45,1.006,12.986014,77.578008,-26.9,0,788.0,0x0
33130,67.95,38625.2,-0.6129,-1.0656,10.0204,-6.79,4.44,1.029,12.986019,77.578006,-25.6,0,788.2,0x0
33140,67.89,38592.0,-0.9496,-0.7135,9.7589,-6.74,4.47,1.002,12.986025,77.578003,-23.9,0,788.4,0x0
33150,67.84,38560.3,-0.6904,-0.8908,9.75,-6.71,4.46,1.001,12.98603,77.578001,-22.1,0,788.6,0x0
33160,67.71,38486.9,-1.9259,-1.2378,9.8096,-6.71,4.59,1.027,12.986036,77.577998,-21.4,0,788.8,0x0
33170,67.78,38528.0,-1.3183,-1.2702,9.8081,-6.72,4.66,1.017,12.986042,77.577996,-20.4,0,788.9,0x0
33180,67.5,38366.6,-1.4614,-1.5628,9.9593,-6.78,4.72,1.038,12.986048,77.577994,-18.2,0,789.1,0x0
33190,67.41,38314.3,-1.0124,-0.6244,9.7444,-6.69,4.76,1.001,12.986053,77.577992,-17.5,0,789.3,0x0
33200,67.29,38246.0,-0.2843,-1.4603,9.7791,-6.73,4.7,1.008,12.986059,77.577991,-17.3,0,789.5,0x0
33210,67.16,38176.7,-0.0796,-1.1294,9.7797,-6.72,4.63,1.004,12.986065,77.577989,-16.3,0,789.7,0x0
33220,67.31,38259.1,-1.1906,-0.989,9.6871,-6.68,4.67,1.0,12.986071,77.577987,-17.0,0,789.9,0x0
33230,67.14,38161.0,-1.318,-0.8197,9.7166,-6.65,4.73,1.003,12.986076,77.577985,-19.1,0,790.1,0x0
33240,66.81,37977.8,-0.7589,-1.2018,9.819,-6.65,4.73,1.011,12.986082,77.577983,-16.8,0,790.3,0x0
33250,66.79,37966.5,-1.195,-1.3604,9.853,-6.69,4.76,1.021,12.986088,77.577982,-15.5,0,790.4,0x0
33260,66.93,38045.2,-1.2349,-0.4456,9.7873,-6.61,4.8,1.007,12.986094,77.57798,-11.4,0,790.6,0x0
33270,66.87,38011.6,-1.073,-0.5553,10.0196,-6.53,4.83,1.029,12.9861,77.577979,-11.4,0,790.8,0x0
33280,66.8,37969.9,-0.6851,-0.8475,9.8333,-6.51,4.81,1.009,12.986106,77.577978,-11.5,0,791.0,0x0
33290,66.81,37976.4,-0.8433,-1.1647,9.7572,-6.5,4.82,1.005,12.986111,77.577976,-13.9,0,791.2,0x0
33300,66.76,37946.4,-0.1209,-1.3964,9.7651,-6.54,4.74,1.006,12.986117,77.577975,-15.4,0,791.4,0x0
33310,66.76,37949.6,-0.471,-1.1946,9.7834,-6.54,4.72,1.006,12.986123,77.577973,-19.5,0,791.6,0x0
33320,66.82,37980.0,-1.6166,-0.4365,10.0065,-6.45,4.79,1.034,12.986128,77.57797,-22.0,0,791.7,0x0
33330,66.91,38032.0,-1.2518,-1.515,9.6277,-6.51,4.82,1.002,12.986134,77.577968,-25.4,0,791.9,0x0
33340,66.96,38060.6,-1.2259,-1.1424,9.8279,-6.51,4.87,1.016,12.986139,77.577965,-23.7,0,792.1,0x0
33350,66.91,38032.7,-0.9692,-0.7054,9.5953,-6.46,4.89,0.986,12.986145,77.577963,-22.5,0,792.3,0x0
33360,66.76,37944.8,-1.2886,0.0865,9.9835,-6.33,4.94,1.026,12.98615,77.577961,-21.7,0,792.5,0x0
33370,66.58,37843.7,-0.7359,-0.4139,9.8268,-6.25,4.91,1.005,12.986156,77.577959,-19.4,0,792.7,0x0
33380,66.6,37858.4,-0.9946,-0.5482,9.6575,-6.2,4.93,0.991,12.986162,77.577957,-14.9,0,792.9,0x0
33390,66.86,38005.5,-0.1261,-1.1082,9.7618,-6.19,4.84,1.002,12.986168,77.577955,-16.5,0,793.0,0x0
33400,66.88,38013.2,-0.6579,-0.6802,9.9869,-6.16,4.81,1.023,12.986173,77.577953,-19.4,0,793.2,0x0
33410,66.87,38012.3,-0.9902,-0.7391,9.8202,-6.12,4.84,1.009,12.986179,77.577951,-18.5,0,793.4,0x0
33420,66.94,38047.4,-0.9851,-0.7823,9.9379,-6.08,4.86,1.021,12.986185,77.577949,-20.1,0,793.6,0x0
33430,67.07,38120.7,-1.0625,-0.8996,9.9326,-6.07,4.89,1.022,12.98619,77.577947,-19.9,0,793.8,0x0
33440,67.06,38117.8,-0.7453,-0.9339,9.883,-6.06,4.88,1.015,12.986196,77.577945,-19.2,0,794.0,0x0
33450,66.94,38049.0,-0.9557,-0.7701,9.9438,-6.03,4.9,1.021,12.986202,77.577943,-16.2,0,794.2,0x0
33460,66.9,38027.5,-0.9051,-0.2976,9.8486,-5.95,4.91,1.009,12.986208,77.577942,-15.0,0,794.3,0x0
